"table_schema","table_name","column_name","data_type"
"afecciones","agua_redcontrol_no3_aguasup_2023","cod_pto","character varying"
"afecciones","agua_redcontrol_no3_aguasup_2023","tipo_pto","character varying"
"afecciones","agua_redcontrol_no3_aguasup_2023","nom_tipo_pto","character varying"
"afecciones","agua_redcontrol_no3_aguasup_2023","nom_pto","character varying"
"afecciones","agua_redcontrol_no3_aguasup_2023","cod_masa","character varying"
"afecciones","agua_redcontrol_no3_aguasup_2023","nom_masa","character varying"
"afecciones","agua_redcontrol_no3_aguasup_2023","lat_etrs89","double precision"
"afecciones","agua_redcontrol_no3_aguasup_2023","lon_etrs89","double precision"
"afecciones","agua_redcontrol_no3_aguasup_2023","en_zv","character varying"
"afecciones","agua_redcontrol_no3_aguasup_2023","activo","character varying"
"afecciones","agua_redcontrol_no3_aguasup_2023","causa_inact","character varying"
"afecciones","agua_redcontrol_no3_aguasup_2023","exp_inact","character varying"
"afecciones","agua_redcontrol_no3_aguasup_2023","pto_altern","character varying"
"afecciones","agua_redcontrol_no3_aguasup_2023","max_no3","double precision"
"afecciones","agua_redcontrol_no3_aguasup_2023","tend_16_23","double precision"
"afecciones","agua_redcontrol_no3_aguasup_2023","med_20_23","double precision"
"afecciones","agua_redcontrol_no3_aguasup_2023","media_2020","double precision"
"afecciones","agua_redcontrol_no3_aguasup_2023","media_2021","double precision"
"afecciones","agua_redcontrol_no3_aguasup_2023","media_2022","double precision"
"afecciones","agua_redcontrol_no3_aguasup_2023","media_2023","double precision"
"afecciones","agua_redcontrol_no3_aguasup_2023","media_inv","double precision"
"afecciones","agua_redcontrol_no3_aguasup_2023","tend_inv","double precision"
"afecciones","agua_redcontrol_no3_aguasup_2023","eutrofia","character varying"
"afecciones","agua_redcontrol_no3_aguasup_2023","gdb_geomattr_data","character varying"
"afecciones","agua_redcontrol_no3_aguasup_2023","geom","USER-DEFINED"
"afecciones","agua_redessegmasasagua2021_sub","gid","integer"
"afecciones","agua_redessegmasasagua2021_sub","id","character varying"
"afecciones","agua_redessegmasasagua2021_sub","objectid","integer"
"afecciones","agua_redessegmasasagua2021_sub","cod_est","character varying"
"afecciones","agua_redessegmasasagua2021_sub","nom_est","character varying"
"afecciones","agua_redessegmasasagua2021_sub","dh_cod","character varying"
"afecciones","agua_redessegmasasagua2021_sub","dh_nom","character varying"
"afecciones","agua_redessegmasasagua2021_sub","fecha_ini","date"
"afecciones","agua_redessegmasasagua2021_sub","fecha_fin","character varying"
"afecciones","agua_redessegmasasagua2021_sub","prof_max","double precision"
"afecciones","agua_redessegmasasagua2021_sub","cod_masa","character varying"
"afecciones","agua_redessegmasasagua2021_sub","ana_quim","character varying"
"afecciones","agua_redessegmasasagua2021_sub","num_sustquim","integer"
"afecciones","agua_redessegmasasagua2021_sub","ana_cuan","character varying"
"afecciones","agua_redessegmasasagua2021_sub","tipo_est","character varying"
"afecciones","agua_redessegmasasagua2021_sub","profundidad","character varying"
"afecciones","agua_redessegmasasagua2021_sub","propos_sur","character varying"
"afecciones","agua_redessegmasasagua2021_sub","propos_ope","character varying"
"afecciones","agua_redessegmasasagua2021_sub","propos_inv","character varying"
"afecciones","agua_redessegmasasagua2021_sub","propos_dwd","character varying"
"afecciones","agua_redessegmasasagua2021_sub","propos_dri","character varying"
"afecciones","agua_redessegmasasagua2021_sub","propos_agr","character varying"
"afecciones","agua_redessegmasasagua2021_sub","propos_ind","character varying"
"afecciones","agua_redessegmasasagua2021_sub","propos_nid","character varying"
"afecciones","agua_redessegmasasagua2021_sub","propos_int","character varying"
"afecciones","agua_redessegmasasagua2021_sub","propos_soe","character varying"
"afecciones","agua_redessegmasasagua2021_sub","propos_che","character varying"
"afecciones","agua_redessegmasasagua2021_sub","propos_qua","character varying"
"afecciones","agua_redessegmasasagua2021_sub","propos_tre","character varying"
"afecciones","agua_redessegmasasagua2021_sub","gdb_geomattr_data","character varying"
"afecciones","agua_redessegmasasagua2021_sub","geom","USER-DEFINED"
"afecciones","agua_redessegmasasagua2021_sup","gid","integer"
"afecciones","agua_redessegmasasagua2021_sup","id","character varying"
"afecciones","agua_redessegmasasagua2021_sup","objectid","integer"
"afecciones","agua_redessegmasasagua2021_sup","cod_est","character varying"
"afecciones","agua_redessegmasasagua2021_sup","nom_est","character varying"
"afecciones","agua_redessegmasasagua2021_sup","dh_cod","character varying"
"afecciones","agua_redessegmasasagua2021_sup","dh_nom","character varying"
"afecciones","agua_redessegmasasagua2021_sup","fecha_ini","date"
"afecciones","agua_redessegmasasagua2021_sup","fecha_fin","character varying"
"afecciones","agua_redessegmasasagua2021_sup","mtrz_biota","integer"
"afecciones","agua_redessegmasasagua2021_sup","mtrz_agua","integer"
"afecciones","agua_redessegmasasagua2021_sup","mtrz_sedim","integer"
"afecciones","agua_redessegmasasagua2021_sup","area_capt","character varying"
"afecciones","agua_redessegmasasagua2021_sup","prof_max","double precision"
"afecciones","agua_redessegmasasagua2021_sup","cod_masa","character varying"
"afecciones","agua_redessegmasasagua2021_sup","categoria","character varying"
"afecciones","agua_redessegmasasagua2021_sup","ana_ecol","character varying"
"afecciones","agua_redessegmasasagua2021_sup","ana_quim","character varying"
"afecciones","agua_redessegmasasagua2021_sup","num_elemeco","integer"
"afecciones","agua_redessegmasasagua2021_sup","num_sustquim","integer"
"afecciones","agua_redessegmasasagua2021_sup","propos_sur","character varying"
"afecciones","agua_redessegmasasagua2021_sup","propos_ope","character varying"
"afecciones","agua_redessegmasasagua2021_sup","propos_inv","character varying"
"afecciones","agua_redessegmasasagua2021_sup","propos_ref","character varying"
"afecciones","agua_redessegmasasagua2021_sup","propos_dwd","character varying"
"afecciones","agua_redessegmasasagua2021_sup","propos_she","character varying"
"afecciones","agua_redessegmasasagua2021_sup","propos_bwd","character varying"
"afecciones","agua_redessegmasasagua2021_sup","propos_nid","character varying"
"afecciones","agua_redessegmasasagua2021_sup","propos_uww","character varying"
"afecciones","agua_redessegmasasagua2021_sup","propos_hab","character varying"
"afecciones","agua_redessegmasasagua2021_sup","propos_riv","character varying"
"afecciones","agua_redessegmasasagua2021_sup","propos_sea","character varying"
"afecciones","agua_redessegmasasagua2021_sup","propos_int","character varying"
"afecciones","agua_redessegmasasagua2021_sup","propos_msf","character varying"
"afecciones","agua_redessegmasasagua2021_sup","propos_soe","character varying"
"afecciones","agua_redessegmasasagua2021_sup","propos_eco","character varying"
"afecciones","agua_redessegmasasagua2021_sup","propos_che","character varying"
"afecciones","agua_redessegmasasagua2021_sup","propos_tre","character varying"
"afecciones","agua_redessegmasasagua2021_sup","gdb_geomattr_data","character varying"
"afecciones","agua_redessegmasasagua2021_sup","geom","USER-DEFINED"
"afecciones","agua_redpiezometrica","gid","integer"
"afecciones","agua_redpiezometrica","id","character varying"
"afecciones","agua_redpiezometrica","objectid","integer"
"afecciones","agua_redpiezometrica","dh_nom","character varying"
"afecciones","agua_redpiezometrica","pie_numpie","integer"
"afecciones","agua_redpiezometrica","pie_nombre","character varying"
"afecciones","agua_redpiezometrica","pie_cod_eu","character varying"
"afecciones","agua_redpiezometrica","pie_descri","character varying"
"afecciones","agua_redpiezometrica","pie_xutm30_et","double precision"
"afecciones","agua_redpiezometrica","pie_yutm30_et","double precision"
"afecciones","agua_redpiezometrica","pie_z","double precision"
"afecciones","agua_redpiezometrica","pie_prof","double precision"
"afecciones","agua_redpiezometrica","nom_masa","character varying"
"afecciones","agua_redpiezometrica","nom_masa_control","character varying"
"afecciones","agua_redpiezometrica","prov_nom","character varying"
"afecciones","agua_redpiezometrica","muni_nom","character varying"
"afecciones","agua_redpiezometrica","pie_estado","character varying"
"afecciones","agua_redpiezometrica","pie_cunidh","character varying"
"afecciones","agua_redpiezometrica","pie_cmasa","character varying"
"afecciones","agua_redpiezometrica","pie_cprovi","character varying"
"afecciones","agua_redpiezometrica","pie_cdemh","character varying"
"afecciones","agua_redpiezometrica","gdb_geomattr_data","character varying"
"afecciones","agua_redpiezometrica","uni_nomuni","character varying"
"afecciones","agua_redpiezometrica","cod_masa","character varying"
"afecciones","agua_redpiezometrica","geom","USER-DEFINED"
"afecciones","agua_redseg_masas_agua_2027","gid","integer"
"afecciones","agua_redseg_masas_agua_2027","id","character varying"
"afecciones","agua_redseg_masas_agua_2027","objectid","integer"
"afecciones","agua_redseg_masas_agua_2027","loca_id","character varying"
"afecciones","agua_redseg_masas_agua_2027","namespace","character varying"
"afecciones","agua_redseg_masas_agua_2027","version_id","date"
"afecciones","agua_redseg_masas_agua_2027","fecha_ini","date"
"afecciones","agua_redseg_masas_agua_2027","fecha_fin","character varying"
"afecciones","agua_redseg_masas_agua_2027","cod_est","character varying"
"afecciones","agua_redseg_masas_agua_2027","esq_cod_est","character varying"
"afecciones","agua_redseg_masas_agua_2027","nombre","character varying"
"afecciones","agua_redseg_masas_agua_2027","idioma_nom","character varying"
"afecciones","agua_redseg_masas_agua_2027","nombre_int","character varying"
"afecciones","agua_redseg_masas_agua_2027","cod_demarc","character varying"
"afecciones","agua_redseg_masas_agua_2027","nom_demarc","character varying"
"afecciones","agua_redseg_masas_agua_2027","cod_masa","character varying"
"afecciones","agua_redseg_masas_agua_2027","esq_cod_masa","character varying"
"afecciones","agua_redseg_masas_agua_2027","cat_mas","character varying"
"afecciones","agua_redseg_masas_agua_2027","evolucion","character varying"
"afecciones","agua_redseg_masas_agua_2027","predece_iid","character varying"
"afecciones","agua_redseg_masas_agua_2027","esq_prede_id","character varying"
"afecciones","agua_redseg_masas_agua_2027","sucesor_id","character varying"
"afecciones","agua_redseg_masas_agua_2027","esq_succe_id","character varying"
"afecciones","agua_redseg_masas_agua_2027","fini_operac","date"
"afecciones","agua_redseg_masas_agua_2027","ffin_operac","character varying"
"afecciones","agua_redseg_masas_agua_2027","rel_point_id","character varying"
"afecciones","agua_redseg_masas_agua_2027","rel_poin_sch","character varying"
"afecciones","agua_redseg_masas_agua_2027","num_elem_eco","integer"
"afecciones","agua_redseg_masas_agua_2027","num_sust_qui","integer"
"afecciones","agua_redseg_masas_agua_2027","mtrz_biota","integer"
"afecciones","agua_redseg_masas_agua_2027","mtrz_agua","integer"
"afecciones","agua_redseg_masas_agua_2027","mtrz_sedim","integer"
"afecciones","agua_redseg_masas_agua_2027","proposito","character varying"
"afecciones","agua_redseg_masas_agua_2027","area_captac","double precision"
"afecciones","agua_redseg_masas_agua_2027","prof_max","double precision"
"afecciones","agua_redseg_masas_agua_2027","profundida","character varying"
"afecciones","agua_redseg_masas_agua_2027","pozo_manant","character varying"
"afecciones","agua_redseg_masas_agua_2027","conf_status","character varying"
"afecciones","agua_redseg_masas_agua_2027","link","character varying"
"afecciones","agua_redseg_masas_agua_2027","propos_sur","integer"
"afecciones","agua_redseg_masas_agua_2027","propos_ope","integer"
"afecciones","agua_redseg_masas_agua_2027","propos_inv","integer"
"afecciones","agua_redseg_masas_agua_2027","propos_ref","integer"
"afecciones","agua_redseg_masas_agua_2027","propos_dwd","integer"
"afecciones","agua_redseg_masas_agua_2027","propos_dri","integer"
"afecciones","agua_redseg_masas_agua_2027","propos_agr","integer"
"afecciones","agua_redseg_masas_agua_2027","propos_ind","integer"
"afecciones","agua_redseg_masas_agua_2027","propos_she","integer"
"afecciones","agua_redseg_masas_agua_2027","propos_bwd","integer"
"afecciones","agua_redseg_masas_agua_2027","propos_nid","integer"
"afecciones","agua_redseg_masas_agua_2027","propos_uww","integer"
"afecciones","agua_redseg_masas_agua_2027","propos_hab","integer"
"afecciones","agua_redseg_masas_agua_2027","propos_riv","integer"
"afecciones","agua_redseg_masas_agua_2027","propos_sea","integer"
"afecciones","agua_redseg_masas_agua_2027","propos_int","integer"
"afecciones","agua_redseg_masas_agua_2027","propos_msf","integer"
"afecciones","agua_redseg_masas_agua_2027","propos_soe","integer"
"afecciones","agua_redseg_masas_agua_2027","ana_ecol","character varying"
"afecciones","agua_redseg_masas_agua_2027","ana_quim","character varying"
"afecciones","agua_redseg_masas_agua_2027","ana_cuanti","character varying"
"afecciones","agua_redseg_masas_agua_2027","gdb_geomattr_data","character varying"
"afecciones","agua_redseg_masas_agua_2027","geom","USER-DEFINED"
"afecciones","agua_rios_mdt100","gid","integer"
"afecciones","agua_rios_mdt100","id","character varying"
"afecciones","agua_rios_mdt100","objectid","integer"
"afecciones","agua_rios_mdt100","cod_cauce","character varying"
"afecciones","agua_rios_mdt100","nom_cauce","character varying"
"afecciones","agua_rios_mdt100","cod_demar","character varying"
"afecciones","agua_rios_mdt100","tipo_corr","character varying"
"afecciones","agua_rios_mdt100","long_cauce","double precision"
"afecciones","agua_rios_mdt100","gdb_geomattr_data","character varying"
"afecciones","agua_rios_mdt100","geom","USER-DEFINED"
"afecciones","agua_rios_princ","gid","integer"
"afecciones","agua_rios_princ","id","character varying"
"afecciones","agua_rios_princ","objectid","integer"
"afecciones","agua_rios_princ","cod_rio","character varying"
"afecciones","agua_rios_princ","nom_rio","character varying"
"afecciones","agua_rios_princ","cod_cuenca","character varying"
"afecciones","agua_rios_princ","cod_demar","character varying"
"afecciones","agua_rios_princ","long_rio","double precision"
"afecciones","agua_rios_princ","gdb_geomattr_data","character varying"
"afecciones","agua_rios_princ","geom","USER-DEFINED"
"afecciones","agua_rnl_decl_pol","gid","integer"
"afecciones","agua_rnl_decl_pol","id","character varying"
"afecciones","agua_rnl_decl_pol","objectid","integer"
